GroupID,Count,Records
2453,1,"thorpe sayra (wongasquare, canley heights, 5025)"
2454,1,"adele walls (abercrombie circuit, beverly hills, 3219)"
2455,1,"sara stanley (quinlivan crescent, joondanna, 2119)"
2456,1,"katelyn thurlow (mccawley street, seddon west, 2452)"
2457,1,"jackson cherini (dennis street, marburg, 4507)"
2458,2,"ruby goryan (keartland street, scarborough, 3023) | goryan ruby (keartlandsttreet, scarborough, 3023)"
2459,1,"freya warnock (nan, st clair, 6185)"
2460,1,"courtney bellchambers (brigalow street, arundel, 3041)"
2461,1,"blakde green (bate place, poochera, 2134)"
2462,1,"jared gajda (letters street, coombabah, 2792)"
2463,1,"travis stulbs (scardon treet, calen, 2156)"
2464,1,"jacob satterley (mclachlan crescent, long beach, 2042)"
2465,1,"george artis (corona place, springfield, 4109)"
2466,1,"bayley campbell (rushbrook circuit, port leliot, 2487)"
2467,1,"nicholas polmear (wynn street, coffs harbour, 5017)"
2468,1,"emma louca (morton street, berwick, 3377)"
2469,1,"matthew clarke (illawarra court, south perth, 4670)"
2470,2,"charlie goode (tauss place, mitcham, 2557) | charie goode (tauss place, mitcham, 2575)"
2471,1,"xavier matosn (nan, kellyville, 3039)"
2472,1,"anna eisner (creswell street, seven hills, 6155)"
2473,1,"michaela nan (markell place, frenchs ofrest, 6782)"
2474,2,"sarah mccarhty (bunurung close, hope valley, 2124) | sarah mccarthy (bunurung close, hope valley, 2214)"
2475,1,"natalia marceta (halford cescent, nan, 6072)"
2476,1,"brownfe jack (hartleystreet, surry hills, 3055)"
2477,1,"ametlia gilberston (boswellcrescent, morwell, 4074)"
2478,1,"harley switalski (duhig place, thornlie, 3064)"
2479,1,"faiht rya (alston street, lake cathie, 4461)"
2480,1,"nguyen sophie (nan, mount colah, 2505)"
2481,1,"adam coulson (bertel crescent, wanneroo, 2298)"
2482,1,"dillon dixon (jane price crescent, broadbeach waters, 2480)"
2483,2,"mikaela parr (ijong street, brookdale, 3043) | mikaela parr (ijong sstreet, brookadle, 3043)"
2484,1,"harry lowry (captain cook crescent, deniliquin, 4552)"
2485,1,"stephanie rollins (bullumbir street, worongary, 2355)"
2486,1,"bellchambers matthew (illawarra court, southqperth, 4670)"
2487,1,"jessica baillie (tarcolla retirement village, tweedgheads, 4184)"
2488,1,"ryman samel (nan, brightwaters, 3053)"
2489,1,"d'arcy tchung (sinclair street, rosslea, 3950)"
2490,3,"sarah white (sadlier street, nan, 2263) | sarah whiet (sadlierstreet, nan, 2263) | sarh nan (sadlier street, nan, 2263)"
2491,1,"ryan noble (ellerston avenue, mount eliza, 4850)"
2492,2,"edward locyk (nan, auvurn, 4030) | edward lock (nan, auburn, 4030)"
2493,1,"lachlan nan (liverpool street, moorooka, 3756)"
2494,2,"molly dudley (yolla place, cleveland, 4006) | molly dudley (yolla place, cleveand, 4006)"
2495,2,"talissa matoga (currong street, mirrabooka, 6401) | maoga talissa (currong wtreet, mirrabooka, 6401)"
2496,1,"samuel webb (tourist c aravn park, osborne park, 5032)"
2497,1,"amelia kochiwama (antares rcescent, benwpa, 7017)"
2498,1,"dayna rocca (goodwin street, sunshine beach, 4070)"
2499,1,"carla chraplewski (myall street, leichhardt, 6726)"
2500,1,"ryan milburn (rogers street, rostrevor, 2065)"
2501,1,"vincent tkachuk (dooland court, tomakin, 4350)"
2502,1,"pulfrd cassandra (summerville crescent, black rock, 2315)"
2503,1,"taliah crouch (dumas street, dorrigo, 7250)"
2504,1,"ashlee amson (kenned y srreet, bundamba, 4067)"
2505,1,"kiana furness (wittenoom crescent, macquarie fields, 2446)"
2506,1,"callum whiye (morningsite, redbank plains, 2137)"
2507,2,"bailee shepherd (rose scott circuit, coonawarra, 4650) | bailee shepherd (rosescott icrcuit, coonawarra, 4650)"
2508,1,"jayme paine (leita court, naremburn, 3082)"
2509,1,"izaac pascoe (mugga way, ryde, 2602)"
2510,1,"jamie kranz (nan, port macquarie, 5085)"
2511,1,"laura ryna (trumble street, orange, 2289)"
2512,1,"fergus eveston (gurr street, mount eliza, 3037)"
2513,1,"mitchell mccombes (maranoa street, mount gravatt, 4113)"
2514,1,"patick dargaville (cerutty crescent, s tlucia, 3364)"
2515,1,"hage harriet (togo place, nan, 2300)"
2516,1,"woolger isaac (ashburton circuit, buniyp, 5022)"
2517,1,"charlotte reid (moorhouse street, karratha, 2023)"
2518,1,"silas butter (burkitt street, canley vale, 2031)"
2519,1,"edgecombe reuben (ashburton circuit, old guildford, 4213)"
2520,2,"caleb kennaway (challinor crescent, minmi, 7310) | caleb kennaway (challinorcrescent, minim, 7310)"
2521,1,"georgia gamaly (barrington crescent, deniliquin, 5710)"
2522,1,"lynae morrison (praed place, figtree, 5125)"
2523,1,"nan nan (disney vourt, labrador, 2281)"
2524,1,"callum dabinet (darebin place, nyah west, 4567)"
2525,2,"oscar rees (cannan crescent, cooma, 5512) | oscar rees (cannan crescent, cooma, 5152)"
2526,1,"kaitlin fitzpatrick (tenison-woodscircuit, corrimal east, 2909)"
2527,1,"liam sedgley (tinderry circuit, glen innes, 6010)"
2528,1,"robbie nelsen (ipima street, sunshine, 2355)"
2529,1,"timotht broadby (mareng place, nan, 2770)"
2530,1,"danny campbell (totterdell street, shellharbour, 2209)"
2531,4,"james van wijk (macqueen place, picnic bay, 3147) | james van wijk (macqueen place, picnicbay, 3147) | james van wijk (macquee place, picni c bay, 3147) | van wijk james (macqueen lpace, picnic bay, 3147)"
2532,1,"nan white (eppalock street, taigum, 2644)"
2533,2,"isabella bradshaw (shenton crescent, barwon heads, 2261) | isabella brdashaw (shenton crescent, barwon heads, 2261)"
2534,1,"mikayla clarke (richardsoncircuit, campbell town, 3814)"
2535,1,"toby bovill (tyson street, findon, 2640)"
2536,1,"keelni de wouytch (nan, beaumaris, 4506)"
2537,3,"kirra truslove (epacris place, kirribilli, 4500) | kirra truslove (epacri s place, kirribilli, 4500) | kirra truslove (epacrisplace, kirribilli, 4500)"
2538,1,"aidan blackwell (eddy crescent, whiteqpatch, 2121)"
2539,1,"joshua nan (bardolph street, killaar, 2500)"
2540,1,"jaime musolimo (elliottstreet, bedfodrale, 2081)"
2541,1,"connor crossingham (goossens place, rostrevor, 4109)"
2542,2,"wiol seng (jim pike avenue, yenagrie, 5504) | will seng (jim pike avenue, yengarie, 5540)"
2543,1,"nan rundle (beaumont close, st ivzes, 4020)"
2544,1,"nan morrison (parnell place, chishozm, 2508)"
2545,1,"madison nan (sanf ord place, ringwood, 5047)"
2546,1,"jock thorpe (cowdery place, tighes hill, 2452)"
2547,1,"matthew curry (eyre street, blackmans bay, 2533)"
2548,1,"jackson bowerman (maltby circuit, bunbury, 2260)"
2549,1,"vincent ruby (buny close, elizabeth vale, 3830)"
2550,1,"emiily noisier (ivo whitton circuit, blackburn north, 3746)"
2551,1,"everett xepheren (packer street, mill park, 4375)"
2552,1,"michaeka deese (leaso nclose, charlestown, 2537)"
2553,1,"spencer green (yarra street, taret, 3829)"
2554,1,"thomas weidenhofer (woronora street, clayfield, 4068)"
2555,1,"mitchell creten (birrabilla, moranbah, 2525)"
2556,1,"samantha limbert (coghlan street, clareville beach, 5169)"
2557,1,"sam shrowder (aspinall street, eden, 4133)"
2558,1,"caleb white (couchman crescent, rosebud, 3796)"
2559,4,"cameron cordingley (waite street, colc, 5238) | cameron cordingley (waite strqeet, co lac, 5230) | cameron cordingley (waite street, colca, 5238) | cameron cordingley (waite street, colac, 5238)"
2560,1,"jesse rowan-kelly (wentworth avenue, terrey hills, 3134)"
2561,1,"joshua barritt (westgarth street, noble park, 4208)"
2562,1,"madison stubbis (kingsmil lstreet, cantrbury, 2260)"
2563,1,"jack mcgurk (marrawah street, condelljpark, 3462)"
2564,1,"sophe cureton (burraminga, toronto, 3149)"
2565,1,"ben shepherd (ironbark crescent, bicton, 5133)"
2566,1,"flynn weller (allunfa, surreyxhills, 2870)"
2567,1,"damien salt (haystack crescent, joondalup, 2029)"
2568,1,"crouch ella (wybalenaxgrove, urangan, 3072)"
2569,1,"lachlan bishop (bateman street, nowra, 4575)"
2570,2,"braiden goldsworthy (frencham place, tumbarumba, 2161) | braiden goldsworthy (frencham place, tumbarumba, 2161)"
2571,2,"eliza luchko (kallara close, woolgoolga, 4213) | eliza lucyko (kallara c lose, woolgoolga, 4213)"
2572,1,"nicholas george (dooland court, marshall, 3074)"
2573,2,"madeleine pengryffyn (tuross close, nan, 5107) | madeleine pengryffyn (tuross close, nan, 5107)"
2574,1,"bradley korbut (werriwacrescent, calisga, 4205)"
2575,1,"sophie dietrich (gatton street, deer park, 3073)"
2576,1,"angus ryan (herron crescent, hawthorn, 3106)"
2577,1,"chloe clarke (gurnai place, edensor park, 2518)"
2578,1,"jordean rya (tahmyoor, millbrook, 6040)"
2579,1,"holly coffey (endeavour street, brisbane, 4860)"
2580,1,"ella crou ch (tieve tara, urangan, 3027)"
2581,4,"archie campbell (wagstaff place, carlingford, 4560) | archie campblel (wagstaf f place, carlingford, 4560) | vendula campbell (wagstaff place, carlingford, 4560) | archie cambpell (wagstaff place, carlingford, 2204)"
2582,1,"willow froscio (yanda street, keilor, 5022)"
2583,1,"courtney petersen (angophora street, altona north, 2614)"
2584,2,"alexa-rose hwite (miles place, batemans bay, 6169) | alexa-rose white (miles place, batemans bay, 6169)"
2585,1,"lochlan malorj (ponderosa, woori yallock, 5355)"
2586,1,"ja red jolky (macarthura venue, floreat, 2290)"
2587,1,"sydoernko david (fuhrmans treet, sefton park, 3153)"
2588,3,"samuel webb (balala place, osborn e park, 5032) | samuel webb (balala place, osborne park, 5032) | samuel webb (balala place, osborne park, 5023)"
2589,1,"hanna friebel (mildenhall place, blackheath, 3561)"
2590,1,"talai oli veri (ankaa p lace, mosman, 3311)"
2591,1,"trinity campbell (blamey crescent, clayfield, 3021)"
2592,2,"mikhaili petersen (mcluckie rescent, swan hill, 3124) | mikhaili petersen (mcluckie crescent, swan hill, 3124)"
2593,1,"jack fernando (hall street, mitcham, 6006)"
2594,1,"benjamin koerbin (wybel anah, mill park, 2446)"
2595,2,"keelin priest (albermarle place, beaumaris, 4506) | keelin priest (albermarle place, beaumaris, 5406)"
2596,1,"charzlie goode (taussplace, mitcham, 2575)"
2597,1,"emiily morrison (foveaux street, hamilton, 4700)"
2598,1,"nan reid (prichard circuit, oak flats, 6163)"
2599,1,"caresse lyden (nemarang c rescent, nunawading, 3199)"
2600,1,"isabella shandley (fincham crescent, monto, 2642)"
2601,2,"thomas white (forlonge street, spearwood, 2471) | thomas whigte (forlonge street, speaewood, 2471)"
2602,1,"jack patafta (leahy close, charlestown, 3134)"
2603,1,"jack weller (tristania street, thornbury, 4280)"
2604,1,"sonja wilknis (alfred hill drive, huonville, 2768)"
2605,1,"zane wilkids (britten-jones drive, coolaroo, 6208)"
2606,1,"eboni pantazopoulos (waughtclose, aldgate, 2325)"
2607,1,"callnum arbuckle (crozier ircuit, narellan, 4555)"
2608,1,"amelia blake (halfreyhcircuit, shoalhavdn heads, 6162)"
2609,1,"emiily nan (mackenzie street, salisbur y heights, 2121)"
2610,1,"riley morrison (nan, moonta, 2024)"
2611,1,"samantha millar (ina gregory circuit, bossley park, 4304)"
2612,1,"nan brookhouse (kavel street, riverwood, 6010)"
2613,1,"dominic ryan (bargang crescent, bundaberg, 2752)"
2614,1,"sarah broadby (companion crescent, ballarat, 4178)"
2615,2,"kaitlyn pizanias (sheaffe street, kemps creek, 2502) | kaitlyn pizanias (sheaffe street, kemps creek, 2502)"
2616,1,"aliza petersen (owen dixon drive, mintl, 3029)"
2617,1,"zachary hude (spofforth street, eldorado, 2014)"
2618,1,"jackson camillo (badcoe street, barrack heights, 5238)"
2619,1,"ethan leslie (hobart place, bacchus marsh, 4575)"
2620,2,"liana shelley (tarra tplace, noble park north, 2170) | liana shelley (tarra place, noble park north, 2170)"
2621,1,"harry berry (mcglinn place, petersham, 3805)"
2622,2,"natasha stanley (gooreen street, dalby, 2062) | natasha stanley (gooreen street, dalby, 2076)"
2623,1,"danielle morrison (london icrcuit, wollongong north, 4701)"
2624,1,"felicity nan (federal highway, mayfield, 4125)"
2625,1,"cameron noble (tepper circuit, rowville, 7004)"
2626,1,"stephenson elizbeth (warar, kununurra, 4127)"
2627,1,"jarvis colema (ngere, north sydney, 2486)"
2628,1,"olivia pettingill (evelyn owen crescent, asquith, 2261)"
2629,1,"tuscany hickinbotham (coranderrk street, irymple, 4814)"
2630,1,"tahlia mccaffrey (joyce place, cronulla, 3585)"
2631,1,"brigitte bishop (dooland court, montmorency, 3122)"
2632,1,"william bracci (upper flat, camp hill, 2154)"
2633,1,"rebekah modystach (hemmant street, iluka, 2216)"
2634,1,"ewapn wittchen (barne tt close, bonnells bay, 2295)"
2635,1,"tayla white (kambalda ctescent, bonville, 2905)"
2636,1,"ryan vincent (chewings street, daylesford, 3072)"
2637,1,"ella moody (clarey crescent, merrijig, 3550)"
2638,1,"breony dixon (rohan rivett crescent, kellyville, 4224)"
2639,1,"connor weaver (fihelly street, doubleview, 2214)"
2640,1,"william mason (macfarland crescent, prospect, 3039)"
2641,1,"jessica white (hopetoun circuit, martindale, 2112)"
2642,1,"katherine dicamillo (giffen close, rye, 2518)"
2643,1,"lydia doosey (northbourne avenue, corio, 4670)"
2644,1,"thomas blake (earle street, blue mountain heights, 2219)"
2645,1,"joshua gilbertson (trumper street, brisbane, 3148)"
2646,1,"tuscany vinemt (coranderrkustreet, irymple, 4814)"
2647,1,"riley faull (turner place, balwyn north, 2033)"
2648,1,"lily hyland (rosall, wilroy, 2850)"
2649,1,"webf laura (nan, trugg, 2180)"
2650,1,"georgia white (mauldon street, bargara, 4217)"
2651,1,"holly hope (blackett crescent, burleigh heads, 5048)"
2652,1,"kylee stephenson (cordoba manor, ashfield, 4226)"
2653,1,"jade maelszka (genoas tr eet, exeter, 2251)"
2654,1,"zachary plane (helen mayo crescent, lavington, 4818)"
2655,1,"edwaed white (vill a 5, blair athol, 4557)"
2656,1,"alexander schoenberg (phillips place, preston west, 4680)"
2657,1,"sara mason (antill street, st kilda east, 2773)"
2658,1,"katelin coulson (weston street, hinchinbrook, 2212)"
2659,1,"brigette beattie (nan, rowville, 3074)"
2660,1,"mia mate (biraban place, woodbine, 2198)"
2661,1,"jessica whzle (pambula sitreet, surryyhills, 2541)"
2662,1,"jack doroszczonek (osmand street, mount eliza, 4220)"
2663,1,"rachel lipscombe (chewings street, frankston, 3150)"
2664,1,"nan paterdon (groveland crescent, mosman, 6350)"
2665,1,"nan arvanitakis (pondersa, woori yallock, 5355)"
2666,1,"anita matson (macpherson street, dural, 5555)"
2667,1,"lauren white (kogarah lane, hamilton, 4068)"
2668,2,"jed mcfadden (selwyn street, waverley, 2765) | jed mcfadden (selwyn street, waverley, 2765)"
2669,1,"lacey wilkins (yanda street, great mackerel beach, 2500)"
2670,1,"charles reird (nan, bayswater north, 3182)"
2671,1,"raquel nguyen (lance hilo avenue, sale, 2261)"
2672,1,"isabella merenda (state circle, woombye, 3551)"
2673,1,"dylan thorpe (tarraleah crescent, normanhurst, 6109)"
2674,1,"kiira paschalidis (de little circuit, osborn e park, 2046)"
2675,1,"isaac woolger (goble street, bunyip, 5022)"
2676,1,"hayden ayres (dacomb court, newcastle west, 3188)"
2677,1,"emiily moerland (lindrum crescent, bibra lake, 3216)"
2678,1,"nan kiss (shellshear place, mclaern vale, 2209)"
2679,1,"blake ryan (starling place, marsden, 5412)"
2680,1,"hayden ngai (hinkler srteet, night cliff, 2263)"
2681,2,"jared chandler (fihelly street, cudal, 4210) | jared chandler (fihelly street, cudal, 4210)"
2682,1,"cade hand (wenholz street, mount pleasant, 2168)"
2683,1,"timothy manyem (phillip avenue, salisbury, 5558)"
2684,1,"joshua bycroft (mcarthur east avenue, rostrevor, 4340)"
2685,1,"nan wasley (mclachlan crscent, upper coomera, 6148)"
2686,1,"alexandra hilton (mceachern crescent, chelsea heights, 3429)"
2687,1,"jayden beattie (somerled, bonnells bay, 3149)"
2688,1,"lydia mccarty (mckillop circuit, cori, 4670)"
2689,1,"joshua white (david street, long jetty, 6630)"
2690,1,"mikalela white (anzacpark, blair athol, 4557)"
2691,1,"aiden white (swinden street, dolls point, 2132)"
2692,1,"michaela thrussell (marke ll place, nan, 6728)"
2693,1,"ashleigh junge (cotton street, park orchards, 3132)"
2694,2,"izaac longhurst (nan, woy woy, 7250) | izaac longhurts (nan, woy woy, 7250)"
2695,1,"alec nguyen (novar street, yealering, 4127)"
2696,1,"danielle feet (watterson place, urana, 2450)"
2697,2,"angus finlay (teague street, oatlands, 2046) | angus finlay (teague street, oatlands, 2046)"
2698,1,"ellven matthews (bulala, seven fills, 2370)"
2699,1,"madeline white (flora place, brookfield, 2650)"
2700,1,"bradshaw lauren (upa cottages, stirling north, 2198)"
2701,1,"ella plekeer (adkinson close, auburn, 4558)"
2702,2,"brayd en ryan (fairbridge crescent, cora lynn, 3152) | brayden ryan (fairbridge crescent, cora lynn, 3152)"
2703,1,"tasman webb (quamby place, pallara, 4567)"
2704,1,"james dabinet (crozier circuit, north tamborine, 2117)"
2705,1,"joshua buccini (william hudson crescent, yagoona, 4035)"
2706,1,"vincent demie (suttor street, dulwich hill, 6030)"
2707,1,"shelbey hayball (lucy gullett circuit, moonah west, 5062)"
2708,1,"charlotte hyland (madsen place, invermay, 3108)"
2709,1,"taliah de teliga (dakin place, gnotuk, 5159)"
2710,1,"georgia noble (saggers retreat, st peters, 4116)"
2711,1,"petreece cookson (turner rplace, salisbuyr east, 3840)"
2712,1,"hayden wylzie (barra abrroo, north maclean, 6210)"
2713,1,"isabelle nan (currihga, utakqarra, 2139)"
2714,1,"braithwraite nichyolas (yerra court, springfeld, 3128)"
2715,1,"seamus blacklow (jardine street, ingleba, 4860)"
2716,1,"benjamin nan (hattersleycourt, allambie heights, 2480)"
2717,1,"tristan carbone (marchant ci rcuit, campbelltown, 2931)"
2718,1,"nicholas roxburgh (unt 7, port macquarie, 7008)"
2719,1,"nan hemmings (henry street, pooraka, 3186)"
2720,1,"sophie dietrich (seafor h vlge, deer park, 3073)"
2721,1,"brinley royans (nan, hurlstone park, 2067)"
